ID,long,lat,utm_x,utm_y
1,32.56820637,0.320187632,1120.5765165216958,35.55927760212576
2,32.59362712,0.34065335,1123.4174445156596,37.833802955893134
3,32.56655597,0.313103244,1120.392418717432,34.772404000681455
4,32.55814396,0.353368071,1119.449397361034,39.24354250406064
5,32.59435663,0.367387686,1123.4972132032035,40.803035643526975
6,32.56555789,0.358632151,1120.2779409713498,39.828653922286264
7,32.56765042,0.379859123,1120.510412237677,42.186211514556476
8,32.55569873,0.367843107,1119.1750321069135,40.85090717727185
9,32.59099228,0.375812217,1123.1204563238998,41.7384444453341
10,32.5854163,0.354156503,1122.49851833347,39.332941134602784
11,32.56075386,0.334930303,1119.742387605312,37.19608907631921
12,32.564596,0.339935414,1120.1716318244867,37.75218595641849
13,32.57354189,0.33964944,1121.171838896479,37.72100471714616
14,32.54063796,0.321586344,1117.4942372250432,35.71293279216344
15,32.54393707,0.297321872,1117.864488327911,33.01849083698919
16,32.54830962,0.333287945,1118.351205652486,37.01290792954057
17,32.559763770000004,0.329240544,1119.6320494524327,36.56414408852884
18,32.54299695,0.305486215,1117.7589201628891,33.92511137440412
19,32.53880421,0.320129902,1117.2893138829902,35.55108031848427
20,32.54457322,0.342636173,1117.9328815790818,38.05082201511057
21,32.54004868,0.317635993,1117.4285936913705,35.27420142923071
22,32.54097522,0.285404907,1117.5340074386495,31.694915842088832
23,32.57091294,0.304357606,1120.880058104295,33.80138927310917
24,32.5583797,0.330321739,1119.4772397342367,36.684130467247364
25,32.55962634,0.292290875,1119.618851016447,32.46065328011979
26,32.63096736,0.288825644,1127.5956708995482,32.07975812740782
27,32.63661696,0.256769845,1128.2290670977882,28.51961159237269
28,32.59514931,0.282123717,1123.5911004124166,31.33343931068976
29,32.59139945,0.315483963,1123.169938554579,35.03829430874787
30,32.59629691,0.303050568,1123.7182505369146,33.65769970178152
31,32.57253149,0.293135925,1121.0616544085135,32.555220579318934
32,32.593822780000004,0.290363566,1123.4423335881754,32.24850607570195
33,32.58784243,0.271943688,1122.7746589239355,30.20243751650096
34,32.57784898,0.286188896,1121.6565623957783,31.78398421550499
35,32.58383916,0.296949098,1122.3257125072644,32.979345641092266
36,32.6091047,0.266984097,1125.1522612644317,29.652704523001987
37,32.59705082,0.31231408,1123.8020037300062,34.686578001838875
38,32.60488579,0.347769191,1124.675811095405,38.62485497743787
39,32.60387842,0.370568723,1124.5616184845783,41.157004996738486
40,32.63847978,0.332044335,1128.4331227517378,36.880522609137984
41,32.59700174,0.388959006,1123.7914106876995,43.19899950794761
42,32.62736544,0.344806666,1127.1895293113237,38.297310789164236
43,32.64862535,0.307357111,1129.5691008670826,34.13908740491447
44,32.64282948,0.301909519,1128.9213279364337,33.53366920529423
45,32.60602168,0.334812744,1124.8036577011073,37.18592487711541
46,31.98673701,-0.322854886,1055.59681403145,-35.82167243982701
47,31.71842133,-0.366113969,1025.6299370880931,-40.60513582992507
48,31.75906552,-0.284714262,1030.1724115519653,-31.579088785927265
49,31.81230803,-0.194976469,1036.1212716170544,-21.627513084255988
50,31.72665291,-0.092233086,1026.559074708384,-10.22955118211551
51,31.66024259,-0.135916753,1019.1434601189522,-15.073052930974423
52,31.58577767,-0.04388572,1010.8314570481033,-4.866374275945726
53,31.50511064,0.103649319,1001.8260529951636,11.49211054354226
54,31.39343666,-0.296553867,989.3559991584791,-32.875368978892595
55,31.43195593,-0.110797566,993.6606755225505,-12.283437893228573
56,31.22403994,-0.241244752,970.4549701920092,-26.737913693968903
57,31.62515807,-0.325458698,1015.2196568116128,-36.091288468871674
58,31.47155214,-0.415789376,998.0680053383801,-46.09848527629639
59,31.47239782,-0.897485719,998.1145212666701,-99.50420330090554
60,31.2298489,-0.898894982,971.0494932216145,-99.62814055663519
61,31.35205204,-0.60595967,984.7168957474519,-67.17175068429118
62,31.21766499,-0.759788942,969.7066371865587,-84.20911929933268
63,31.4154226,-0.637788869,991.7859279118449,-70.70611241542073
64,31.56928125,-0.631488215,1008.95921444946,-70.02248416137537
65,31.77036803,0.221878137,1031.4370445542793,24.6100257125673
66,31.60217551,0.281604119,1012.6560189264145,31.227078123339034
67,31.99050216,0.116666028,1056.0250407063402,12.944503752902582
68,32.06855994,-0.01144793,1064.7458581492044,-1.2703411974771999
69,32.29669296,0.315229758,1090.2273679545833,34.99278759399558
70,32.32246855,0.439076922,1093.0995135732494,48.74277256860959
71,32.51685644,0.091883933,1114.8444299060764,10.203517768263772
72,32.49791612,0.088866984,1112.727059701832,9.868175241886924
73,32.45826269,0.275056412,1108.28797449283,30.54141587004007
74,32.52413414,0.241731718,1115.6533681290848,26.844131430566538
75,32.44910539,0.249496749,1107.265582578884,27.702924077711383
76,32.49903805,0.130137237,1112.8516400130868,14.451030522120034
77,32.51662337,0.366038042,1114.8066228376,40.6477400020138
78,32.50917869,0.334690869,1113.9764110814654,37.1662343196577
79,32.61523645,0.443049344,1125.825958864281,49.207988728352305
80,32.54375596,0.438732952,1117.8344490540721,48.72260311190409
81,31.74100156,-0.31817729300000003,1028.1537762247574,-35.289711073076816
82,31.76095654,-0.324365548,1030.3816183175056,-35.977111880030186
83,31.23583113,-0.394966991,971.7636244646397,-43.77610510673928
84,32.31597821,0.185811328,1092.3884447061314,20.62705300112112
85,32.25377072,0.534546359,1085.4142164242808,59.334389370758984
86,32.46765593,0.401007994,1109.3300978394846,44.52739436107951
87,32.52823111,0.460038478,1116.0970270353566,51.08729463102205
88,32.68145652,0.370627912,1133.2362495646291,41.169123279398306
89,32.63138358,0.392606256,1127.6354519818804,43.606664085001356
90,32.65764841,0.362399967,1130.5745269272215,40.25349630042176
91,32.64860189,0.362703324,1129.562921971921,40.28655769134115
92,32.55657376,0.251033982,1119.2796779424002,27.87868251934094
93,32.55552785,0.274752659,1119.161566743872,30.512715455917583
94,32.52820714,0.2833361,1116.1066685082205,31.46448570022591
95,32.58964227,0.240867389,1122.977408511044,26.751144063442016
96,32.54578846,0.389529412,1118.065514113024,43.25855309434479
97,32.54765786,0.399447264,1118.2737752584,44.36010548677964
98,32.54931432,0.357080262,1118.461984901993,39.65520427188631
99,32.41565364,1.1752467,1103.4052111506853,130.48648791547984
100,32.51046245,1.507980182,1113.9178041210137,167.45624152010203
101,32.43969559,0.726339325,1106.1708031630083,80.6479724588635
102,31.8994815,1.300652244,1045.7193823161977,144.29201070132345
103,31.58465627,1.012710646,1010.6268364931385,112.29673515292122
104,32.02416854,0.641479026,1059.751835363817,71.17803674840586
105,31.8995899,0.788869857,1045.8202331118473,87.51578624783325
106,31.53047547,0.59864107,1004.6307220101246,66.3766304020407
107,31.55708613,0.635475126,1007.5975521769033,70.46336734828174
108,31.29327956,0.518697449,978.1657024497248,57.494081575529336
109,31.24201034,0.411186793,972.4521601118385,45.57419136724733
110,31.69761576,0.562322843,1023.2924665694505,62.36448559720872
111,31.80064162,0.642594429,1034.7880083237478,71.27773668376221
112,31.94488096,0.460918608,1050.9126268218304,51.13697052124206
113,31.934303,0.332237498,1049.7397170848874,36.85975242844557
114,31.91876108,0.538248498,1047.988921519871,59.71403113100327
115,32.11049397,0.574232406,1069.402112634511,63.72497084629672
116,32.64156243,0.577773596,1128.756410964122,64.17428040842299
117,32.65449485,0.867683253,1130.1622402048736,96.37719781633815
118,32.52347253,0.944791759,1115.501224062441,104.91832512661003
119,32.44380835,0.856831954,1106.6114214988575,95.13767799508521
120,32.8780608,1.095863216,1155.1192905023438,121.77038500899135
121,32.89343569,0.875607281,1156.8824063375368,97.29864668913386
122,33.00640543,0.755486582,1169.5401588022914,83.96804428529572
123,32.91266289,0.772290786,1159.0502399095126,85.82097881449555
124,32.7207598,0.451949068,1137.6250186517477,50.20568925553099
125,32.87985058,0.249784452,1155.433172523925,27.75569903550716
126,32.80017149,0.436326472,1146.507792702965,48.477044512994546
127,32.88433515,0.619267863,1155.9027542961621,68.81273621298978
128,32.7833249,0.602549187,1144.6066027838087,66.94282483922572
129,32.76222318,0.671262908,1142.2380284892258,74.57407926448819
130,33.10259936,0.292240975,1180.3539778609154,32.48675080094324
131,32.45574345,1.067028643,1107.9079944073828,118.4790803164749
132,31.5987105,0.949817648,1012.205150642412,105.32478514159509
133,31.39995464,0.576012456,990.0652804090604,63.85615836754673
134,32.03363555,0.346799305,1060.8341475242453,38.48115427707126
135,32.07475559,0.392478969,1065.4247708852618,43.55259310406248
136,32.49341804,0.862489995,1112.1556156601628,95.77390579283461
137,32.76160974,0.368269629,1142.200236148688,40.91293961183155
138,32.69583842,0.431973828,1134.8397742673312,47.98459828946136
139,32.93117433,0.367140197,1161.167548625637,40.79991094920169
140,33.17165335,0.441797586,1188.0709308116627,49.11850754256191
141,33.19674806,0.364068794,1190.8863143743804,40.478651367067705
142,33.85852689,0.224903677,1265.0179881534398,25.039003258757813
143,33.89337187,0.421978327,1268.9086356124649,46.983208065459166
144,33.37679603,0.529629759,1211.0267265907178,58.90691972209764
145,33.5028817,0.391346331,1225.1600841529096,43.537533485746955
146,33.54657957,0.321060448,1230.059942227827,35.72132091357058
147,33.8146791,0.500964478,1260.080421387708,55.76828071932499
148,33.65084726,0.527984122,1241.720145157305,58.75618453141771
149,33.76258971,0.490952468,1254.2443449376901,54.64777103372274
150,33.62968989,0.672283223,1239.330404101008,74.81112298816386
151,33.60848165,0.463581129,1236.9813520484972,51.58469958049492
152,33.40497204,0.786744879,1214.1447313096323,87.5088351471716
153,33.51951397,0.59105164,1227.001122847939,65.75706814614024
154,33.41791154,0.813099576,1215.588954244738,90.44255085919836
155,33.2254398,0.488236049,1194.086698174307,54.287049963901396
156,33.24199128,0.490418061,1195.9391975999554,54.53140054625569
157,33.13262876,0.583608025,1183.6881195914239,64.8800189922134
158,33.24017274,0.66221244,1195.7146214484198,73.63359354218176
159,33.30428781,0.817884838,1202.8670872529317,90.95457934600925
160,33.29194236,0.680693312,1201.5070923508913,75.69610253048587
161,33.07065562,1.051142479,1176.674017782298,116.84246242448813
162,33.14976896,0.865620011,1185.563651512365,96.23455546757707
163,33.25291249,0.902094038,1197.1007647894785,100.30927246374567
164,33.09051717,0.72410001,1178.9564173542235,80.49220909502083
165,33.212598,0.694085848,1192.6235554233372,77.17362313135334
166,33.30560133,1.033247521,1202.9713762879574,114.90471559242658
167,33.31909485,1.156886804,1204.452735848283,128.65767789168885
168,33.05575931,1.304222694,1174.945986011219,144.97020739012
169,33.50333981,1.09390754,1225.0959019089466,121.69799669780612
170,33.40499823,1.142753148,1214.0728130099442,127.1072570196402
171,33.79567617,0.777082071,1257.9099947331474,86.5027353320405
172,33.74176151,0.883187215,1251.8485861446763,98.3030209448011
173,33.87080922,0.323389234,1266.3883064108281,36.00454375668372
174,33.86640609,0.529367805,1265.8742383667302,58.93661602365752
175,33.4788676,0.603370693,1222.4473701964657,67.12215463226498
176,33.24089255,0.463288594,1195.8189528116382,51.51466613124182
177,33.20821792,0.42217637,1192.165340025097,46.940316090895614
178,33.2176971,0.438672904,1193.2248791129934,48.77539238677112
179,33.13177437,0.972978869,1183.52933041833,108.1664008051469
180,34.05306583,0.347374981,1286.8183132997835,38.69012476073464
181,33.97235155,0.257588889,1277.7753027805816,28.684874968732316
182,34.10034816,0.569170492,1292.0955998618203,63.399920944373626
183,34.04725686,0.431879393,1286.1590615446328,48.101495418212906
184,33.98472942,0.263208932,1279.1626369270086,29.31149841504615
185,34.02024429,0.414114086,1283.1321776387276,46.12014541462381
186,34.22573448,0.723697236,1306.133117181254,80.63497425791091
187,34.12730438,0.824837773,1295.075101864079,91.88412080591083
188,34.19892342,0.765255972,1303.1184075357146,85.2603984239819
189,34.20856946,0.705020412,1304.2111616361938,78.55098742419104
190,34.0165636,0.600485987,1282.6968860171694,66.8759616936476
191,34.09459118,0.74507651,1291.4220730269708,82.9930422478815
192,34.03414204,0.668156152,1284.6574168158922,74.41519870772076
193,33.97046297,0.686032106,1277.5155389032655,76.39561378923726
194,34.01776376,0.870243412,1282.783972044139,96.91900424237554
195,34.0966869,0.654649032,1291.6723848791569,72.9207899719552
196,34.05134388,0.813735698,1286.560129268053,90.63234331882
197,33.84668064,0.847267549,1263.6124135518367,94.3257045052229
198,34.00415571,0.91464296,1281.2489688219591,101.86078234959551
199,34.01238778,0.92969728,1282.1684948821362,103.53917192985958
200,33.90775356,0.888151434,1270.4487689512457,98.89007311129147
201,33.88168356,1.099176094,1267.477735534769,122.37953855370188
202,33.68632794,1.100420499,1245.5890231999865,122.46807637958624
203,33.73837271,0.980852802,1251.4480076704776,109.17289819418514
204,34.10846003,1.16147473,1292.8809621584867,129.37893342983395
205,33.78310266,1.186051715,1256.4082938471406,132.02464425810206
206,33.88672466,1.186426384,1268.019276192546,132.0951693205268
207,33.68207668,1.182512298,1245.0914701988213,131.60308134187224
208,33.70754009,1.27668504,1247.9174218307012,142.09111607988046
209,33.67797104,1.212482298,1244.6234093155867,134.93733171171147
210,33.80215007,1.278673892,1258.51595773121,142.34048602849387
211,33.91992707,1.087803049,1271.766672503312,121.12314215717188
212,33.89823547,1.005337545,1269.3559038876992,111.93573100461234
213,34.06142135,1.096790341,1287.6248844977954,122.16107538937086
214,34.08836279,0.466628135,1290.7644762981688,51.976364963712044
215,34.08324865,0.476862823,1290.1898439947558,53.11578377143658
216,34.19015048,0.668211764,1302.1515528879092,74.44685120058318
217,34.17185266,0.701300123,1300.0938560040765,78.13012642717547
218,33.96550021,0.908599254,1276.9170717576617,101.17929591290722
219,33.71750537,1.170306282,1249.0635101839891,130.25418483456292
220,34.27674297,1.092836401,1311.7714211958619,121.77861435055777
221,34.17562761,1.046210888,1300.4434379177872,116.55671954441924
222,34.23032723,0.956440031,1306.6000134477083,106.56844312063099
223,34.19822526,0.910679845,1303.0101754953316,101.4625137091079
224,34.15582068,1.01614361,1298.2299026868075,113.20202265459652
225,34.18878389,1.053965419,1301.916809725284,117.42405871096015
226,34.18507579,0.91304023,1301.5349505618005,101.72252798314885
227,34.14072909,1.101292647,1296.5156554972414,122.68383655067414
228,34.19578968,1.162753937,1302.6728635868724,129.54636340111722
229,34.30540582,0.810925211,1315.0533710322159,90.37011046777064
230,34.2794716,0.871118977,1312.13156894418,97.07248158289336
231,34.29652283,0.870548114,1314.0443999630413,97.01258491115954
232,34.3108212,0.844467796,1315.6539453172009,94.1092660866885
233,34.24955665,0.923687977,1308.764390035735,102.923565774666
234,34.35036489,0.846367202,1320.08977961517,94.32937067905469
235,34.29136434,0.778737149,1313.4845854898474,86.78030961007077
236,34.36835101,1.001289774,1322.0716901780843,111.6003438773312
237,34.35416032,1.023242278,1320.4740797183879,114.04341830075127
238,34.41970824,1.058310849,1327.818928413233,117.96952127311974
239,34.41196878,1.084312102,1326.9435083748801,120.86572748720553
240,34.38125285,1.157506533,1323.4766759081838,129.01548594481886
241,34.28106086,1.273013532,1312.2027689629997,141.85772273421205
242,34.33634017,1.215260216,1318.4211269912269,135.4388874180522
243,34.36349869,1.142978126,1321.4891205625274,127.39101387041994
244,34.28134968,1.172134593,1312.265811752019,130.6164265773288
245,34.35758745,1.123767284,1320.8314496004011,125.24818649523029
246,34.40506803,1.235235629,1326.1250026799976,137.6866145075061
247,34.35535649,1.324123947,1320.5195964221205,147.5779109965619
248,34.31918415,1.324097584,1316.4621840608534,147.56289872291222
249,34.54538156,1.432425418,1341.8015728060643,159.71813060213069
250,34.66482409,1.434779181,1355.206095237291,160.02540092934328
251,34.72370958,1.396399056,1361.8307243834888,155.76652650162188
252,34.16818613,1.120756024,1299.5892039062805,124.85961048517508
253,34.15692267,1.082405553,1298.336500467912,120.58412264628934
254,34.17921606,1.081792634,1300.8365758319262,120.52177758450789
255,34.19399739,1.060261467,1302.4998377911277,118.12687624290793
256,34.27220685,0.938263151,1311.3015971603752,104.55292953999712
257,34.23752009,1.264300952,1307.3223219215306,140.8731159631995
258,34.45531139,1.395057875,1331.7086330185123,155.51919302693565
259,34.07216694,1.331276646,1288.7609294346146,148.2817047294654
260,34.08730591,1.225337163,1290.4908129119394,136.4863665100662
261,33.99257056,1.238071467,1279.8672634645602,137.87645800668835
262,34.16843242,1.359645286,1299.5443674369012,151.4734781117278
263,34.07049568,1.408305149,1288.5481352145719,156.86078773835277
264,33.99642452,1.326709387,1280.2721329732956,147.74873158589025
265,33.84720902,1.363710996,1263.538415611025,151.82108320854582
266,33.89570077,1.433681823,1268.9490640444733,159.62726099281775
267,33.98362897,1.508532529,1278.7766001085192,167.99275597948872
268,33.77381248,1.652179428,1255.2147872448695,183.90770407623108
269,33.87699302,1.573508261,1266.8035300320435,175.1886593475186
270,33.77966229,1.451987772,1255.9418188592936,161.62594911560376
271,33.16383495,1.547496726,1186.9653964824467,172.04614660372576
272,33.32437285,1.462320946,1204.957491160679,162.6267268617476
273,33.51414083,1.600584613,1226.1540626320336,178.0699624888385
274,33.54384888,1.484155628,1229.5202271200508,165.1267593600768
275,33.60848176,1.5417641500000001,1236.7381185527622,171.55870870540159
276,33.50340366,1.942654561,1224.8178304995463,216.1215657425928
277,33.52670335,1.729935012,1227.5127100027419,192.46541949015239
278,33.57333379,1.805022176,1232.7037100690534,200.8381723384091
279,33.59071784,1.721099534,1234.6832534096195,191.50717413732244
280,33.63394697,1.758067449,1239.5092504239306,195.6378106360992
281,33.67368803,1.653641153,1243.9999714712612,184.0322558508002
282,33.23252487,1.736969974,1194.5853196411576,193.13650625331778
283,33.07422599,1.607530922,1176.9208044366944,178.69041550157164
284,33.34982497,1.947132831,1207.6277477772976,216.5539875992188
285,33.32375833,1.83767532,1204.7554987312333,204.37009965874825
286,33.85792755,1.957590594,1264.508947592325,217.9420572598503
287,33.74124834,1.942485532,1251.447437703601,216.20756674528408
288,33.49146755,2.114421646,1223.4048086853227,235.22509948230487
289,33.83981404,1.823115789,1262.539234111148,202.9630301785693
290,33.74819229,2.112653996,1252.1457890400739,235.15142282531477
291,33.60095097,2.15380637,1235.6406665519498,239.65941133727463
292,34.11382238,1.750294627,1293.2741886617932,194.97082903315948
293,33.94427134,1.942987486,1274.18840890721,216.35597028114202
294,33.91770341,2.144752786,1271.11468321765,238.80934566705184
295,34.05142997,1.350503268,1286.430109034392,150.4164332196754
296,33.92858988,1.493319889,1272.6139828807818,166.2790407182064
297,33.61346374,1.722218155,1237.2297077123437,191.64050316638978
298,33.60041408,1.717622372,1235.7702830039118,191.12403327716757
299,34.53492553,1.875969715,1340.4393818452297,209.1688334193669
300,34.79873126,1.91795458,1370.0233853942948,213.983475726721
301,34.60024114,1.7685341,1347.818466789293,197.21997603970237
302,34.69191005,1.875438521,1358.0547965686997,209.1866726603024
303,34.57266975,2.33256462,1344.4254892601928,260.1011961550447
304,34.56599368,1.976119819,1343.8751508192547,220.35134166540425
305,34.97596906,1.91793602,1389.9236671336894,214.07368563423358
306,34.83610534,1.603306558,1374.3675065712603,178.89494147261874
307,34.94699986,2.199218673,1386.5129731573097,245.4517871244276
308,34.35553478,1.99728144,1320.258891557002,222.60324770287755
309,34.19961961,2.233187691,1302.6559149785137,248.80858264673145
310,34.45986801,2.438172161,1331.7105708899353,271.80623470106696
311,34.44416442,2.478105687,1329.9248584729899,276.24800595899205
312,34.34660097,2.499768296,1318.9737982731378,278.60090955146836
313,34.84801201,2.572625337,1375.1612531192727,287.05751518731194
314,34.54324055,2.581093026,1340.9673599090115,287.79427220602366
315,34.59456225,2.607566919,1346.7048854053314,290.780900560607
316,34.86617201,2.477738737,1377.2636248608046,276.482204091948
317,34.16595977,3.495466539,1297.9999636681578,389.41355887872345
318,34.1745254,3.623073938,1298.8477296495164,403.6371057548428
319,33.94486401,3.613376283,1273.156604512775,402.3561257285768
320,33.92927042,3.79432045,1271.253909045275,422.4902675385696
321,34.04791219,3.529102528,1284.7586791967321,393.0593193833106
322,34.17462846,3.432635723,1299.0236176567353,382.4212818604095
323,33.90408164,3.099819461,1268.9996937488522,345.1412344075316
324,34.17538414,2.995252765,1299.4521769717,333.69466996056326
325,34.03591416,3.077602988,1283.7736450027019,342.7644961740358
326,33.6801917,2.749384246,1244.1796381484303,305.98005828117255
327,33.61118378,2.599345393,1236.547863970109,289.24145160001876
328,33.76475065,2.56596084,1253.7556830975661,285.6168540381043
329,34.69984729,1.803299245,1358.980526890503,201.14408160657308
330,34.65455641,2.52421752,1353.48944828399,281.52602679008805
331,34.1525153,3.051341029,1296.849522375572,339.9261361609379
332,34.18095803,2.768317309,1300.236632208406,308.4163194868619
333,33.22851372,2.564765062,1193.759478336243,285.17798927220235
334,33.63409402,2.393203829,1239.2279611750716,266.31563534786903
335,33.26230826,2.379645844,1197.636157295092,264.61168047221634
336,33.11024053,2.403278003,1180.6182252034284,267.1622197394065
337,33.23493179,2.369182536,1194.5794665961066,263.4343246345525
338,33.01579305,2.422897379,1170.048833027956,269.29579953869904
339,33.30804689,2.219960165,1202.830994508184,246.8768337508847
340,32.95842655,2.237256219,1163.723507132858,248.63625713846903
341,33.09116784,2.139746801,1178.6095633109603,237.8581047503708
